#    Energy_c1    MgKa_sum_cps_c2    AlKa_sum_cps_c3    I0_KEITHLEY1_c4    KEITHLEY1_GAIN_c5    I1_KEITHLEY2_c6    KEITHLEY2_GAIN_c7    KEITHLEY3_c8    KEITHLEY3_GAIN_c9    KEITHLEY4_TEY_c10    KEITHLEY4_GAIN_c11    D1_MgKa_corr_c12    D1_AlKa_corr_c13    D2_MgKa_corr_c14    D2_AlKa_corr_c15    D3_MgKa_corr_c16    D3_AlKa_corr_c17    D4_MgKa_corr_c18    D4_AlKa_corr_c19    D1_MgKa_c20    D1_MgKa_dxp_c21    D1_AlKa_c22    D1_AlKa_dxp_c23    D1_ICR_c24    D1_OCR_c25    D1_TrueICR_c26    D2_MgKa_c27    D2_MgKa_dxp_c28    D2_AlKa_c29    D2_AlKa_dxp_c30    D2_ICR_c31    D2_OCR_c32    D2_TrueICR_c33    D3_MgKa_c34    D3_MgKa_dxp_c35    D3_AlKa_c36    D3_AlKa_dxp_c37    D3_ICR_c38    D3_OCR_c39    D3_TrueICR_c40    D4_MgKa_c41    D4_MgKa_dxp_c42    D4_AlKa_c43    D4_AlKa_dxp_c44    D4_ICR_c45    D4_OCR_c46    D4_TrueICR_c47    DD1_ERTM_c48    DD2_ERTM_c49    DD3_ERTM_c50    DD4_ERTM_c51    DD1_ELTM_c52    DD2_ELTM_c53    DD3_ELTM_c54    DD4_ELTM_c55
    1.747881440E+03    1.567192642E+05    1.627346066E+05    2.050623615E-01    7.000000000E+00   -1.781579279E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.093817940E+04    4.261428486E+04    4.254388202E+04    4.394289603E+04    3.411871018E+04    3.536182567E+04    3.911849257E+04    4.081560003E+04    3.981940000E+05    2.330000000E+02    4.144970000E+05    2.350000000E+02    4.498463484E+04    4.338317275E+04    4.522575238E+04    3.960890000E+05    1.640000000E+02    4.091140000E+05    3.800000000E+02    4.528572302E+04    4.180454669E+04    4.553009221E+04    3.291340000E+05    1.750000000E+02    3.411260000E+05    8.800000000E+01    3.737274126E+04    3.571341898E+04    3.753893636E+04    3.782060000E+05    2.280000000E+02    3.946140000E+05    6.600000000E+01    4.308369285E+04    4.129063275E+04    4.330478752E+04    1.013983008E+01    1.013983008E+01    1.013983008E+01    1.013983008E+01    9.778872320E+00    9.360230400E+00    9.689701440E+00    9.717884160E+00
    1.750569915E+03    1.543060487E+05    1.601005194E+05    2.018133176E-01    7.000000000E+00   -1.753718330E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.021641976E+04    4.185550811E+04    4.187791761E+04    4.323111474E+04    3.362860365E+04    3.480043091E+04    3.858310769E+04    4.021346566E+04    3.983640000E+05    2.020000000E+02    4.146000000E+05    2.660000000E+02    4.418722757E+04    4.262418054E+04    4.441983942E+04    3.970550000E+05    1.700000000E+02    4.098850000E+05    4.010000000E+02    4.455609047E+04    4.114093379E+04    4.479261773E+04    3.305100000E+05    1.580000000E+02    3.420270000E+05    7.000000000E+01    3.681797265E+04    3.520759871E+04    3.697925430E+04    3.799720000E+05    2.200000000E+02    3.960280000E+05    4.700000000E+01    4.246133239E+04    4.071374721E+04    4.267606166E+04    1.032280256E+01    1.032280896E+01    1.032280000E+01    1.032280320E+01    9.957593600E+00    9.531356480E+00    9.871518720E+00    9.897992000E+00
    1.753274081E+03    1.512965327E+05    1.570211359E+05    1.981686482E-01    7.000000000E+00   -1.719423180E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.950338220E+04    4.110572652E+04    4.110794195E+04    4.248901324E+04    3.290269443E+04    3.405127389E+04    3.778251412E+04    3.937512231E+04    3.985730000E+05    1.940000000E+02    4.147400000E+05    1.960000000E+02    4.339263889E+04    4.187713222E+04    4.361692822E+04    3.970090000E+05    1.610000000E+02    4.103470000E+05    3.940000000E+02    4.377045874E+04    4.043551195E+04    4.399868630E+04    3.292620000E+05    1.640000000E+02    3.407560000E+05    7.200000000E+01    3.603229824E+04    3.445944670E+04    3.618674831E+04    3.791280000E+05    2.230000000E+02    3.951090000E+05    4.800000000E+01    4.157717186E+04    3.989728569E+04    4.178301913E+04    1.050876640E+01    1.050875776E+01    1.050875840E+01    1.050876000E+01    1.014166400E+01    9.708272320E+00    1.005001920E+01    1.008400128E+01
    1.756000441E+03    1.486789861E+05    1.543544671E+05    1.948059052E-01    7.000000000E+00   -1.690297749E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766276996E-02    7.000000000E+00    3.885345192E+04    4.045149703E+04    4.034313445E+04    4.164831041E+04    3.237687220E+04    3.352079578E+04    3.710552754E+04    3.873386391E+04    3.964010000E+05    1.900000000E+02    4.127050000E+05    1.990000000E+02    4.265324990E+04    4.118625282E+04    4.286993208E+04    3.937330000E+05    1.820000000E+02    4.064710000E+05    3.020000000E+02    4.286882667E+04    3.959861322E+04    4.308771314E+04    3.275830000E+05    1.600000000E+02    3.391570000E+05    8.000000000E+01    3.544188914E+04    3.390975963E+04    3.559130339E+04    3.760830000E+05    2.060000000E+02    3.925870000E+05    6.100000000E+01    4.085910124E+04    3.918644842E+04    4.105787404E+04    1.061953856E+01    1.061953856E+01    1.061953856E+01    1.061953856E+01    1.025431264E+01    9.809476480E+00    1.016045504E+01    1.018487904E+01
    1.758747681E+03    1.461474296E+05    1.516896195E+05    1.910938014E-01    7.000000000E+00   -1.666448463E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.810349358E+04    3.968311992E+04    3.969483349E+04    4.096445110E+04    3.181920653E+04    3.292964112E+04    3.652989602E+04    3.811240740E+04    3.959600000E+05    1.760000000E+02    4.123750000E+05    1.820000000E+02    4.182856846E+04    4.037843288E+04    4.203692196E+04    3.947230000E+05    1.600000000E+02    4.073480000E+05    2.940000000E+02    4.218395336E+04    3.896853616E+04    4.239587582E+04    3.281540000E+05    1.550000000E+02    3.396060000E+05    7.900000000E+01    3.482013705E+04    3.333079793E+04    3.496433894E+04    3.773690000E+05    2.140000000E+02    3.937170000E+05    5.500000000E+01    4.020545016E+04    3.857522923E+04    4.039789149E+04    1.081852288E+01    1.081852288E+01    1.081852288E+01    1.081852288E+01    1.044333216E+01    9.993761280E+00    1.035614080E+01    1.037992224E+01
    1.761510705E+03    1.436112959E+05    1.490439533E+05    1.875033733E-01    7.000000000E+00   -1.640562622E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.743772063E+04    3.899438731E+04    3.904114022E+04    4.029969777E+04    3.117814749E+04    3.227981957E+04    3.595428753E+04    3.747004867E+04    3.969200000E+05    1.710000000E+02    4.134240000E+05    1.860000000E+02    4.111920031E+04    3.975542213E+04    4.132052121E+04    3.956050000E+05    1.430000000E+02    4.083580000E+05    2.850000000E+02    4.147617743E+04    3.832786445E+04    4.168102218E+04    3.277510000E+05    1.340000000E+02    3.393320000E+05    7.500000000E+01    3.411615964E+04    3.267753582E+04    3.425457224E+04    3.783860000E+05    2.140000000E+02    3.943380000E+05    6.500000000E+01    3.954961131E+04    3.794926607E+04    3.973580371E+04    1.101952832E+01    1.101952864E+01    1.101952736E+01    1.101952800E+01    1.065405568E+01    1.018312384E+01    1.055451968E+01    1.057356320E+01
    1.764300770E+03    1.410826832E+05    1.464573089E+05    1.839746767E-01    7.000000000E+00   -1.610338094E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.685805203E+04    3.837904544E+04    3.840243794E+04    3.964500401E+04    3.062026875E+04    3.171743809E+04    3.520192446E+04    3.671582133E+04    3.981220000E+05    1.740000000E+02    4.145510000E+05    1.990000000E+02    4.047104256E+04    3.913702450E+04    4.066604405E+04    3.971080000E+05    1.740000000E+02    4.099570000E+05    2.420000000E+02    4.078985300E+04    3.776403928E+04    4.098795015E+04    3.279240000E+05    1.350000000E+02    3.396740000E+05    7.000000000E+01    3.351739483E+04    3.210952207E+04    3.365097728E+04    3.776210000E+05    1.910000000E+02    3.938610000E+05    5.400000000E+01    3.874239590E+04    3.720028607E+04    3.892103960E+04    1.122348992E+01    1.122348160E+01    1.122349312E+01    1.122348896E+01    1.085355872E+01    1.039084256E+01    1.075197120E+01    1.077669216E+01
    1.767094139E+03    1.386538518E+05    1.439469003E+05    1.802256467E-01    7.000000000E+00   -1.577577814E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.620878614E+04    3.768069319E+04    3.769372019E+04    3.889678406E+04    3.024267451E+04    3.133100123E+04    3.450867097E+04    3.603842179E+04    3.980020000E+05    1.810000000E+02    4.141810000E+05    1.820000000E+02    3.971061687E+04    3.840654068E+04    3.989833373E+04    3.965620000E+05    1.540000000E+02    4.092190000E+05    2.480000000E+02    4.000880980E+04    3.703739110E+04    4.019936661E+04    3.296240000E+05    1.310000000E+02    3.414860000E+05    8.100000000E+01    3.310358094E+04    3.172186789E+04    3.323387562E+04    3.770630000E+05    2.140000000E+02    3.937780000E+05    5.600000000E+01    3.800262642E+04    3.652901844E+04    3.817449025E+04    1.141881024E+01    1.141881184E+01    1.141881056E+01    1.141881216E+01    1.104373312E+01    1.057103776E+01    1.094219520E+01    1.097592736E+01
    1.769919672E+03    1.359352423E+05    1.411278920E+05    1.762054162E-01    7.000000000E+00   -1.542152091E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.549315368E+04    3.694592415E+04    3.698669891E+04    3.819227628E+04    2.958664133E+04    3.064421621E+04    3.386874837E+04    3.534547534E+04    3.972050000E+05    1.620000000E+02    4.134630000E+05    2.360000000E+02    3.896465745E+04    3.771256922E+04    3.914536395E+04    3.960130000E+05    1.490000000E+02    4.089210000E+05    2.370000000E+02    3.928356109E+04    3.637782520E+04    3.946724813E+04    3.277660000E+05    1.530000000E+02    3.394820000E+05    6.700000000E+01    3.237138687E+04    3.099086357E+04    3.249596521E+04    3.765470000E+05    1.990000000E+02    3.929650000E+05    5.500000000E+01    3.730110612E+04    3.585922218E+04    3.746666259E+04    1.161620672E+01    1.161619744E+01    1.161619776E+01    1.161620288E+01    1.124279008E+01    1.075687232E+01    1.112074368E+01    1.116697120E+01
    1.772757131E+03    1.334809566E+05    1.385926804E+05    1.721869484E-01    7.000000000E+00   -1.505058874E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766333511E-02    7.000000000E+00    3.474298363E+04    3.620580484E+04    3.643296903E+04    3.758806561E+04    2.900575231E+04    3.004240408E+04    3.329925163E+04    3.475640589E+04    3.988450000E+05    1.750000000E+02    4.156380000E+05    2.020000000E+02    3.815850531E+04    3.695752682E+04    3.833178676E+04    3.998460000E+05    1.510000000E+02    4.125230000E+05    2.120000000E+02    3.864126292E+04    3.578071142E+04    3.881897195E+04    3.297190000E+05    1.620000000E+02    3.415030000E+05    7.400000000E+01    3.175785800E+04    3.043367528E+04    3.187774572E+04    3.795530000E+05    1.720000000E+02    3.961620000E+05    5.900000000E+01    3.665450642E+04    3.524210938E+04    3.681435444E+04    1.190674912E+01    1.190675040E+01    1.190674464E+01    1.190675040E+01    1.153185600E+01    1.102543936E+01    1.141028224E+01    1.144773536E+01
    1.775625499E+03    1.314535819E+05    1.365020105E+05    1.687304882E-01    7.000000000E+00   -1.477786917E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.427858932E+04    3.568363401E+04    3.570677344E+04    3.685843176E+04    2.865905621E+04    2.969810086E+04    3.280916289E+04    3.426184385E+04    4.005710000E+05    1.870000000E+02    4.169900000E+05    1.760000000E+02    3.760618642E+04    3.641864535E+04    3.777447128E+04    3.992780000E+05    1.420000000E+02    4.121560000E+05    2.430000000E+02    3.789438448E+04    3.511741076E+04    3.806526737E+04    3.320060000E+05    1.470000000E+02    3.440430000E+05    8.700000000E+01    3.138418289E+04    3.010792162E+04    3.150125811E+04    3.809680000E+05    1.820000000E+02    3.978360000E+05    6.700000000E+01    3.610809599E+04    3.473987783E+04    3.626319865E+04    1.212079680E+01    1.212079680E+01    1.212079680E+01    1.212079680E+01    1.173810112E+01    1.123281888E+01    1.162774944E+01    1.166156512E+01
    1.778496910E+03    1.315623757E+05    1.365812725E+05    1.681518396E-01    7.000000000E+00   -1.478762493E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.422955864E+04    3.563478998E+04    3.577870191E+04    3.690237861E+04    2.868644306E+04    2.971369545E+04    3.286767204E+04    3.433040850E+04    4.070820000E+05    1.470000000E+02    4.237940000E+05    2.010000000E+02    3.756380146E+04    3.636779180E+04    3.773170592E+04    4.074660000E+05    1.230000000E+02    4.202630000E+05    2.360000000E+02    3.795942586E+04    3.519442516E+04    3.813089784E+04    3.380650000E+05    1.340000000E+02    3.501710000E+05    7.900000000E+01    3.139520527E+04    3.009778444E+04    3.151236297E+04    3.882140000E+05    1.810000000E+02    4.054910000E+05    6.500000000E+01    3.617684228E+04    3.477985650E+04    3.633253802E+04    1.233872000E+01    1.233871552E+01    1.233871552E+01    1.233872256E+01    1.194591232E+01    1.143974560E+01    1.182874304E+01    1.186203616E+01
    1.781392515E+03    1.287992574E+05    1.337153558E+05    1.640844078E-01    7.000000000E+00   -1.444587128E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.360347212E+04    3.502252359E+04    3.502894194E+04    3.615181647E+04    2.799245357E+04    2.898829911E+04    3.217438975E+04    3.355271667E+04    4.072290000E+05    1.650000000E+02    4.244260000E+05    1.700000000E+02    3.687867061E+04    3.573694733E+04    3.704048623E+04    4.061690000E+05    1.410000000E+02    4.191890000E+05    2.160000000E+02    3.717399770E+04    3.446848794E+04    3.733842405E+04    3.358210000E+05    1.370000000E+02    3.477680000E+05    7.000000000E+01    3.062852012E+04    2.936009481E+04    3.074001032E+04    3.873550000E+05    1.940000000E+02    4.039490000E+05    6.400000000E+01    3.537187639E+04    3.404602423E+04    3.552069905E+04    1.256069792E+01    1.256069024E+01    1.256068832E+01    1.256070304E+01    1.217160192E+01    1.164678080E+01    1.204056992E+01    1.208990496E+01
    1.784306984E+03    1.263692979E+05    1.311751907E+05    1.599771878E-01    7.000000000E+00   -1.409953841E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.296104533E+04    3.430358759E+04    3.434418812E+04    3.546065460E+04    2.748983953E+04    2.845993051E+04    3.157422496E+04    3.295101799E+04    4.067400000E+05    1.630000000E+02    4.233070000E+05    1.650000000E+02    3.614757379E+04    3.503474313E+04    3.630301688E+04    4.057750000E+05    1.340000000E+02    4.189660000E+05    2.230000000E+02    3.645825795E+04    3.383359260E+04    3.661639335E+04    3.358830000E+05    1.310000000E+02    3.477360000E+05    7.700000000E+01    3.008207400E+04    2.884788328E+04    3.018961099E+04    3.870660000E+05    2.050000000E+02    4.039440000E+05    9.900000000E+01    3.474391565E+04    3.344740261E+04    3.488748496E+04    1.278673568E+01    1.278672960E+01    1.278672672E+01    1.278673280E+01    1.239338720E+01    1.186626528E+01    1.226223840E+01    1.230994240E+01
    1.787249119E+03    1.239951796E+05    1.287921818E+05    1.561081009E-01    7.000000000E+00   -1.376480807E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.237747151E+04    3.372386787E+04    3.371920804E+04    3.482712357E+04    2.690101175E+04    2.787177240E+04    3.099748832E+04    3.236941796E+04    4.070040000E+05    1.540000000E+02    4.239290000E+05    1.910000000E+02    3.549609984E+04    3.442145499E+04    3.564597298E+04    4.057570000E+05    1.560000000E+02    4.190890000E+05    2.040000000E+02    3.577753686E+04    3.321287738E+04    3.592980368E+04    3.348630000E+05    1.250000000E+02    3.469470000E+05    7.300000000E+01    2.943751200E+04    2.824743860E+04    2.954047816E+04    3.870140000E+05    1.840000000E+02    4.041430000E+05    8.200000000E+01    3.411927547E+04    3.285651867E+04    3.425771343E+04    1.301778208E+01    1.301778208E+01    1.301778208E+01    1.301778208E+01    1.262365312E+01    1.208460256E+01    1.249169536E+01    1.253605344E+01
    1.790202190E+03    1.216148393E+05    1.263189766E+05    1.523038356E-01    7.000000000E+00   -1.345052467E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766386652E-02    7.000000000E+00    3.169559921E+04    3.303327432E+04    3.310159594E+04    3.416369237E+04    2.638793991E+04    2.734705562E+04    3.042970429E+04    3.177495426E+04    4.046080000E+05    1.590000000E+02    4.216840000E+05    1.640000000E+02    3.477671737E+04    3.372941823E+04    3.492055874E+04    4.042890000E+05    1.430000000E+02    4.172610000E+05    2.260000000E+02    3.510435174E+04    3.257659390E+04    3.525092475E+04    3.336750000E+05    1.340000000E+02    3.458030000E+05    8.600000000E+01    2.887567364E+04    2.772233789E+04    2.897473698E+04    3.857860000E+05    1.680000000E+02    4.028410000E+05    6.800000000E+01    3.350197069E+04    3.226546148E+04    3.363542985E+04    1.321623744E+01    1.321623744E+01    1.321623744E+01    1.321623744E+01    1.281833632E+01    1.226425088E+01    1.268852128E+01    1.272864448E+01
    1.793172156E+03    1.189346069E+05    1.234633915E+05    1.484723340E-01    7.000000000E+00   -1.312573793E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.100230584E+04    3.226115129E+04    3.235703875E+04    3.340484179E+04    2.584308112E+04    2.677056946E+04    2.973218119E+04    3.102682898E+04    4.023160000E+05    1.350000000E+02    4.186520000E+05    2.100000000E+02    3.399305037E+04    3.300554379E+04    3.413046281E+04    4.011730000E+05    1.290000000E+02    4.141640000E+05    2.250000000E+02    3.432470869E+04    3.184273377E+04    3.446482390E+04    3.319380000E+05    1.450000000E+02    3.438510000E+05    9.100000000E+01    2.827296261E+04    2.715262630E+04    2.836792347E+04    3.829720000E+05    1.710000000E+02    3.996480000E+05    7.000000000E+01    3.270645916E+04    3.151597446E+04    3.283363745E+04    1.341926080E+01    1.341926240E+01    1.341925440E+01    1.341925824E+01    1.302955200E+01    1.244868480E+01    1.288750048E+01    1.293063328E+01
    1.796163668E+03    1.164413569E+05    1.208280163E+05    1.446634324E-01    7.000000000E+00   -1.278692390E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.036672095E+04    3.162382076E+04    3.166279495E+04    3.267521636E+04    2.530710133E+04    2.618379181E+04    2.910473970E+04    3.034518733E+04    4.032390000E+05    1.290000000E+02    4.199320000E+05    1.930000000E+02    3.330621761E+04    3.233323292E+04    3.343811710E+04    4.024380000E+05    1.120000000E+02    4.153060000E+05    1.850000000E+02    3.357772652E+04    3.120139357E+04    3.371179174E+04    3.328900000E+05    1.210000000E+02    3.444220000E+05    9.700000000E+01    2.766547736E+04    2.658667798E+04    2.775639146E+04    3.839970000E+05    1.660000000E+02    4.003630000E+05    8.000000000E+01    3.199706549E+04    3.085785332E+04    3.211877127E+04    1.373274368E+01    1.373275200E+01    1.373274240E+01    1.373274400E+01    1.333149248E+01    1.276073376E+01    1.319716416E+01    1.324408128E+01
